BndEquGlat BndEquMlat BndEquMlon BndGlon BndPolGlat BndPolMlat BndPolMlon date minTecGlat minTecMlat minTecMlon minTecVal
51.0 47.9868668088 98.4132178038 23.0 57.0 54.4509381886 100.092965399 "2011-02-05 03:27:30" 54.0 51.2506897563 99.1832406435 1.9
51.0 47.9904717735 99.3135098173 24.0 56.0 53.3737134446 100.649733398 "2011-02-05 03:27:30" 54.0 51.2406792787 100.069994608 2.2
60.0 57.5088224588 103.751956015 26.0 71.0 68.5272076532 109.957476594 "2011-02-05 03:27:30" 69.0 66.5700257284 108.415312912 1.2
43.0 50.9644344156 -49.6823971932 -114.0 52.0 59.8192789098 -51.935569899 "2011-02-05 03:27:30" 47.0 54.9040876331 -50.6109219262 1.65
39.0 49.6050449337 -29.1540363922 -98.0 52.0 62.1551974512 -30.4907078358 "2011-02-05 03:27:30" 48.0 58.3050894648 -29.9830573922 2.0
39.0 49.7208424861 -27.8317367459 -97.0 52.0 62.251119671 -29.0457300355 "2011-02-05 03:27:30" 48.0 58.4065726641 -28.578249047 2.05
43.0 53.769752339 -25.3800474859 -95.0 51.0 61.4640992497 -26.0204532187 "2011-02-05 03:27:30" 47.0 57.6229189874 -25.6593220921 1.75
43.0 53.8532146071 -23.9951439142 -94.0 50.0 60.5805610276 -24.4698254179 "2011-02-05 03:27:30" 47.0 57.7008437143 -24.2376187691 1.8
43.0 53.9274283194 -22.6027171776 -93.0 50.0 60.646120775 -23.01160249 "2011-02-05 03:27:30" 47.0 57.7698216488 -22.8085894095 1.9
43.0 53.992080711 -21.2035339064 -92.0 50.0 60.7027779765 -21.5469898426 "2011-02-05 03:27:30" 47.0 57.8295900023 -21.3730673506 2.2
42.0 50.7290322395 17.1464916053 -64.0 54.0 62.5671312872 18.8687049835 "2011-02-05 03:27:30" 48.0 56.6439876665 17.9032565192 1.65
41.0 49.5324334311 18.2792821288 -63.0 53.0 61.4114096071 19.9685023491 "2011-02-05 03:27:30" 49.0 57.4471805073 19.3086490098 1.7
45.0 53.2701236859 19.9962144929 -62.0 54.0 62.2250875502 21.4282132084 "2011-02-05 03:27:30" 49.0 57.2558310596 20.5569234801 1.3
46.0 54.0564056435 21.3540800278 -61.0 55.0 63.0390356981 22.8961415758 "2011-02-05 03:27:30" 49.0 57.0595083793 21.7908532561 1.0
39.0 46.3121400103 24.0992124301 -58.0 54.0 61.4937648626 26.3606602684 "2011-02-05 03:27:30" 48.0 55.4282205413 25.2460474147 2.35
48.0 45.9009110893 67.264981468 -13.0 59.0 58.9928698001 71.1115191062 "2011-02-05 03:27:30" 54.0 53.2837048218 69.0723945458 1.3
59.0 62.2336044216 -80.224698665 -137.0 63.0 66.1633916088 -82.4508545255 "2011-02-05 03:27:30" 61.0 64.2042121491 -81.2710294556 2.4
50.0 53.5317101061 -75.5344579852 -136.0 57.0 60.4538807963 -78.2909769577 "2011-02-05 03:27:30" 54.0 57.4844360066 -77.0250596703 2.95
51.0 49.1339262267 72.1412203821 -8.0 60.0 59.5421689326 75.6540832587 "2011-02-05 03:27:30" 55.0 53.9112687927 73.494499298 1.8
52.0 50.2589568173 73.2640690942 -7.0 60.0 59.440652849 76.462894531 "2011-02-05 03:27:30" 56.0 54.9670833462 74.6915175067 1.5
53.0 51.3688204184 74.4049460119 -6.0 61.0 60.4286302562 77.7786776701 "2011-02-05 03:27:30" 57.0 56.0096255892 75.9093276892 1.4
50.0 60.7497931165 -6.76719842914 -82.0 56.0 66.433921792 -6.61972714642 "2011-02-05 03:27:30" 52.0 62.6537051452 -6.71008897841 1.9
40.0 51.1747695982 -5.78337964466 -81.0 54.0 64.5043028771 -5.15276873119 "2011-02-05 03:27:30" 51.0 61.65517722 -5.25988458734 1.9
43.0 51.3275431028 -47.3198099837 -112.0 51.0 59.1939947854 -49.172434116 "2011-02-05 03:27:30" 48.0 56.2485365914 -48.4241121978 2.2
42.0 50.5231871842 -45.9240231262 -111.0 51.0 59.3669003462 -47.9131919884 "2011-02-05 03:27:30" 48.0 56.4240916494 -47.1882732235 2.3
42.0 50.6995658081 -44.7221646575 -110.0 59.0 67.2524049799 -49.0863478135 "2011-02-05 03:27:30" 50.0 58.5580709974 -46.398145238 2.1
47.0 56.4246589244 -39.3318658943 -105.0 55.0 64.1828177058 -40.9812102687 "2011-02-05 03:27:30" 50.0 59.3510528265 -39.878922806 1.9
47.0 56.5732342253 -38.0161735842 -104.0 55.0 64.3198176804 -39.5893778469 "2011-02-05 03:27:30" 50.0 59.4954689193 -38.5359324734 1.9
47.0 56.7164427242 -36.6881678481 -103.0 54.0 63.4943140589 -37.9595219226 "2011-02-05 03:27:30" 51.0 60.6034384499 -37.3598754411 1.95
48.0 57.8264791557 -35.4958457252 -102.0 55.0 64.5767973858 -36.7650105687 "2011-02-05 03:27:30" 52.0 61.7001138998 -36.1611779408 1.8
46.0 56.0132465634 -33.8635084555 -101.0 55.0 64.6962005217 -35.3331954667 "2011-02-05 03:27:30" 52.0 61.8239823577 -34.7610660423 2.4
46.0 56.1395459051 -32.5093429977 -100.0 55.0 64.8091662247 -33.8888803118 "2011-02-05 03:27:30" 51.0 60.9791924763 -33.1899510171 2.5
38.0 48.5174233241 -30.3825442176 -99.0 52.0 62.0518345667 -31.9253194561 "2011-02-05 03:27:30" 49.0 59.1628245416 -31.5035614746 2.15
42.0 53.0901773673 -19.7738646494 -91.0 50.0 60.7503301566 -20.076912725 "2011-02-05 03:27:30" 47.0 57.8799152632 -19.9319324616 2.25
42.0 53.1360940084 -18.3722559846 -90.0 49.0 59.8337784092 -18.5589326142 "2011-02-05 03:27:30" 46.0 56.9630706926 -18.4560524506 2.6
41.0 52.2186135588 -16.9617738341 -89.0 49.0 59.8632419301 -17.0906375679 "2011-02-05 03:27:30" 46.0 56.9947279091 -17.015512688 2.6
41.0 52.2446086053 -15.5605962009 -88.0 49.0 59.8830264266 -15.6197850472 "2011-02-05 03:27:30" 46.0 57.0163042726 -15.5720952953 2.7
55.0 59.0767019627 -74.3993129444 -133.0 61.0 64.9755890597 -77.2477398758 "2011-02-05 03:27:30" 58.0 62.0350943438 -75.7164247014 2.0
41.0 46.5335471358 -63.5204099744 -127.0 52.0 57.3232152292 -66.9320664158 "2011-02-05 03:27:30" 48.0 53.3811366337 -65.5871695366 2.3
44.0 52.8370071791 -43.8779331947 -109.0 56.0 64.5468890682 -46.7071134728 "2011-02-05 03:27:30" 50.0 58.72504879 -45.1206102371 2.0
45.0 53.987738222 -42.8204639134 -108.0 56.0 64.70184726 -45.3627189624 "2011-02-05 03:27:30" 50.0 58.8881468756 -43.8299047093 2.0
47.0 56.1129095025 -41.9257700696 -107.0 56.0 64.8523436264 -44.0036047769 "2011-02-05 03:27:30" 50.0 59.0470600823 -42.5260217297 2.0
47.0 56.271094616 -40.6350957643 -106.0 54.0 63.0790464405 -42.1040573566 "2011-02-05 03:27:30" 50.0 59.2014712381 -41.2089989516 1.9
39.0 49.8284638341 -26.4999032302 -96.0 52.0 62.3393177981 -27.5910624113 "2011-02-05 03:27:30" 48.0 58.5000934984 -27.1639288285 2.0
43.0 53.9583626142 -4.20777089893 -80.0 55.0 65.3962482904 -3.60652836854 "2011-02-05 03:27:30" 51.0 61.5985754206 -3.78808173909 3.3
46.0 56.4840668223 1.62028314124 -76.0 55.0 65.1025640397 2.36078911069 "2011-02-05 03:27:30" 51.0 61.2834531149 2.02189856747 1.75
41.0 52.2597769137 -14.1566943103 -87.0 49.0 59.8930429091 -14.1474037169 "2011-02-05 03:27:30" 46.0 57.0276930702 -14.1267821773 2.5
50.0 60.8464542183 -12.6793740214 -86.0 58.0 68.3871207252 -12.8713422729 "2011-02-05 03:27:30" 55.0 65.5822348358 -12.7634807518 1.1
39.0 46.0348239828 25.2680780796 -57.0 55.0 62.3091153814 27.7888910624 "2011-02-05 03:27:30" 48.0 55.2093746795 26.4200984318 2.45
47.0 53.2513337699 30.8145213715 -53.0 60.0 66.5840461226 34.0042312963 "2011-02-05 03:27:30" 50.0 56.3811308099 31.326629543 2.1
45.0 55.4167948854 2.92925355786 -75.0 54.0 64.0562625621 3.72897424116 "2011-02-05 03:27:30" 51.0 61.1834750141 3.45102852768 1.7
45.0 55.2992396494 4.30936565621 -74.0 54.0 63.9537447704 5.17331991664 "2011-02-05 03:27:30" 50.0 60.1130542026 4.77290560876 1.9
52.0 49.2365947544 88.1784943555 11.0 67.0 65.3517666681 95.0144679292 "2011-02-05 03:27:30" 64.0 62.2772230842 93.1199739612 2.05
52.0 49.2113497553 89.0327819935 12.0 68.0 66.2997240137 96.5293013039 "2011-02-05 03:27:30" 65.0 63.2477973348 94.5134475159 2.0
52.0 49.1887337989 89.8903655036 13.0 68.0 66.2372388077 97.3186921193 "2011-02-05 03:27:30" 65.0 63.1891009577 95.3193382669 1.9
47.0 53.0084707811 31.9166473202 -52.0 59.0 65.402438944 34.7879782292 "2011-02-05 03:27:30" 50.0 56.1575894662 32.4342725228 2.6
47.0 52.7627299703 33.0049950044 -51.0 59.0 65.2190525846 35.9184008447 "2011-02-05 03:27:30" 50.0 55.9318879136 33.5280530278 2.65
45.0 55.1729083893 5.67984332453 -73.0 55.0 64.8009672742 6.72317381397 "2011-02-05 03:27:30" 50.0 59.9953716245 6.1726170528 1.85
44.0 54.0749232805 6.9401929468 -72.0 59.0 68.4923875715 8.73172948706 "2011-02-05 03:27:30" 50.0 59.8700066962 7.56064676737 1.8
44.0 53.9297811006 8.2858294209 -71.0 59.0 68.3801268303 10.1919722422 "2011-02-05 03:27:30" 50.0 59.7372199042 8.93649500016 1.7
43.0 52.8113491815 9.51444031035 -70.0 59.0 68.2618592861 11.6368260052 "2011-02-05 03:27:30" 51.0 60.5681538763 10.4234415073 1.4
41.0 49.9613632941 15.7734300242 -65.0 54.0 62.7313030319 17.5656758359 "2011-02-05 03:27:30" 48.0 56.8280904875 16.6302266564 1.8
57.0 54.5226757055 97.4945865077 20.0 62.0 59.7632701078 99.4868411047 "2011-02-05 03:27:30" 59.0 56.6396194684 98.222753169 1.5
50.0 46.8710383892 96.3857912901 21.0 56.0 53.4306826487 98.0276534344 "2011-02-05 03:27:30" 52.0 49.0886754994 96.8746178948 2.0
51.0 47.9845660467 97.5165476344 22.0 57.0 54.4731804072 99.2237979223 "2011-02-05 03:27:30" 54.0 51.2621729634 98.2998233115 2.2
54.0 51.3916535391 92.2084710348 15.0 62.0 59.9825968659 95.3324999591 "2011-02-05 03:27:30" 60.0 57.8849668794 94.416342804 2.2
52.0 62.738422676 -11.1987635413 -85.0 58.0 68.3791933431 -11.2949449795 "2011-02-05 03:27:30" 55.0 65.573271077 -11.2279414304 1.1
57.0 55.5005313554 80.7841580474 0.0 69.0 68.2171705637 87.9607973144 "2011-02-05 03:27:30" 62.0 60.9602281364 83.1429919773 2.3
52.0 49.3660882599 84.7930297691 7.0 66.0 64.6016782905 91.1537695343 "2011-02-05 03:27:30" 60.0 58.3104387029 87.8114691902 0.4
55.0 52.9718507798 83.2927232061 4.0 63.0 61.7043170696 86.9120469789 "2011-02-05 03:27:30" 61.0 59.5832921393 85.8509918507 2.7
55.0 53.0318438042 82.4678416923 3.0 64.0 62.8289452006 86.6928241327 "2011-02-05 03:27:30" 61.0 59.6561396479 85.0410958942 2.3
57.0 55.426560302 81.6000322412 1.0 66.0 65.0678234888 86.3979362897 "2011-02-05 03:27:30" 63.0 61.9383168276 84.5033102249 2.3
56.0 54.2318693187 82.0210983678 2.0 67.0 66.011931459 87.9082991459 "2011-02-05 03:27:30" 63.0 61.8579232087 85.305627406 2.35
54.0 52.4633787802 75.564206791 -5.0 61.0 60.3320877573 78.5852273548 "2011-02-05 03:27:30" 58.0 57.039392088 77.1485705111 1.9
55.0 52.9149098507 84.119737534 5.0 63.0 61.631051683 87.7164377736 "2011-02-05 03:27:30" 61.0 59.5129279085 86.6620265393 1.55
54.0 51.5489522838 87.9528161228 10.0 68.0 66.4303782972 94.9540241166 "2011-02-05 03:27:30" 65.0 63.3712546009 92.9061636749 2.0
50.0 47.9941662933 71.0360096852 -9.0 59.0 58.546557484 74.3627168167 "2011-02-05 03:27:30" 54.0 52.8418567824 72.3177252432 1.6
48.0 45.67386355 68.8766292067 -11.0 57.0 56.5235482103 71.8534728201 "2011-02-05 03:27:30" 52.0 50.6620145469 70.0229317213 2.1
49.0 47.0570357603 68.3335837693 -12.0 59.0 58.8766824787 71.9263427986 "2011-02-05 03:27:30" 54.0 53.1671881617 69.8844597355 1.75
52.0 50.5545270375 70.8326809925 -10.0 69.0 69.2004628699 80.1152547897 "2011-02-05 03:27:30" 58.0 57.5405132233 73.0962061311 1.8
44.0 52.1310670357 -48.7235511986 -113.0 51.0 59.0179534243 -50.4184852242 "2011-02-05 03:27:30" 48.0 56.0701332358 -49.6475305077 2.0
61.0 58.9851454017 94.0322761599 14.0 68.0 66.1766136041 98.1093966654 "2011-02-05 03:27:30" 66.0 64.1530656752 96.7412508157 1.8
55.0 52.7162293881 87.4513089955 9.0 69.0 67.5066976735 94.9643874419 "2011-02-05 03:27:30" 66.0 64.4633690658 92.744221304 2.0
55.0 52.8609504307 84.9489991774 6.0 63.0 61.5601072753 88.5217987951 "2011-02-05 03:27:30" 61.0 59.4450115309 87.4743305648 0.4
55.0 55.9421363376 -89.6889874491 -149.0 63.0 63.9749379557 -93.5291851962 "2011-04-09 08:27:30" 59.0 59.9589264385 -91.4126051577 3.5
54.0 55.1293217735 -88.3991976813 -148.0 64.0 65.1476271551 -93.27292876 "2011-04-09 08:27:30" 59.0 60.1410018688 -90.5239812184 3.6
54.0 55.3187665193 -87.49094741 -147.0 66.0 67.3032795954 -93.7799419346 "2011-04-09 08:27:30" 59.0 60.3247781196 -89.6282640918 3.85
55.0 56.5078655301 -86.9711915947 -146.0 66.0 67.4746875858 -92.9004299233 "2011-04-09 08:27:30" 59.0 60.5101581442 -88.7252032899 3.8
46.0 54.2801812187 -47.9645552794 -112.0 53.0 61.1483530126 -49.7223113388 "2011-04-09 08:27:30" 50.0 58.2136291052 -48.9139281844 2.0
46.0 54.4570803632 -46.7440038638 -111.0 52.0 60.3442188002 -48.1742725883 "2011-04-09 08:27:30" 49.0 57.4064372619 -47.4212452367 2.1
46.0 54.6310941819 -45.5113493015 -110.0 52.0 60.5125937247 -46.89352086 "2011-04-09 08:27:30" 49.0 57.5779794225 -46.1648766671 2.0
46.0 54.8019320332 -44.2664554849 -109.0 52.0 60.6772272783 -45.5991513147 "2011-04-09 08:27:30" 49.0 57.74602384 -44.8956160144 2.7
46.0 54.9692822879 -43.0092196335 -108.0 57.0 65.6582668161 -45.6715110715 "2011-04-09 08:27:30" 49.0 57.9102735509 -43.6134026402 2.7
45.0 54.1523071053 -41.5591876781 -107.0 51.0 60.0217669396 -42.7427649239 "2011-04-09 08:27:30" 48.0 57.0922362892 -42.1184071574 3.25
48.0 52.9798446857 -67.7040511787 -129.0 58.0 62.825235343 -71.5183298063 "2011-04-09 08:27:30" 52.0 56.9214441192 -69.0709981539 4.0
47.0 52.1976599257 -66.3328400135 -128.0 59.0 63.9979682464 -70.91583906 "2011-04-09 08:27:30" 52.0 57.1226282891 -68.006602411 4.1
46.0 51.4154228205 -64.9658283011 -127.0 61.0 66.1314727702 -70.8569496063 "2011-04-09 08:27:30" 52.0 57.3232152292 -66.9320664158 4.3
45.0 50.8302287567 -62.5324590864 -125.0 56.0 61.6540038499 -66.265848455 "2011-04-09 08:27:30" 52.0 57.722145219 -64.7516600005 4.0
49.0 55.5521357006 -59.3089297724 -121.0 56.0 62.4286066705 -61.7046416458 "2011-04-09 08:27:30" 52.0 58.507686912 -60.2590127567 2.75
49.0 55.7459586642 -58.1724701257 -120.0 56.0 62.6185779531 -60.5320157881 "2011-04-09 08:27:30" 52.0 58.7007511131 -59.1070227896 2.65
48.0 54.9524655309 -56.7377026738 -119.0 56.0 62.8067520534 -59.345988964 "2011-04-09 08:27:30" 52.0 58.8922002037 -57.9430380685 2.7
48.0 55.143403366 -55.5847390368 -118.0 56.0 62.9929536475 -58.1463385608 "2011-04-09 08:27:30" 51.0 58.0988031161 -56.4562218564 2.8
47.0 54.346846874 -54.152929176 -117.0 55.0 62.2043676932 -56.570214899 "2011-04-09 08:27:30" 51.0 58.2871260044 -55.2737364826 2.75
45.0 55.4031370502 -29.6687233876 -98.0 56.0 65.9605884549 -31.1465834338 "2011-04-09 08:27:30" 52.0 62.1551974512 -30.4907078358 4.95
45.0 55.5090565179 -28.292140594 -97.0 56.0 66.0513701403 -29.6561017894 "2011-04-09 08:27:30" 51.0 61.293199691 -28.917722973 5.0
43.0 53.9274283194 -22.6027171776 -93.0 52.0 62.5549793636 -23.1766156044 "2011-04-09 08:27:30" 49.0 59.6886841137 -22.9385084871 3.9
43.0 54.0916218733 -18.3881892501 -90.0 49.0 59.8337784092 -18.5589326142 "2011-04-09 08:27:30" 47.0 57.9205952196 -18.4861048742 4.05
43.0 54.1260628379 -16.973766678 -89.0 50.0 60.8174505632 -17.1242610876 "2011-04-09 08:27:30" 47.0 57.951460555 -17.0365381044 3.9
43.0 54.1500497032 -15.5560510735 -88.0 52.0 62.7389659162 -15.7052213003 "2011-04-09 08:27:30" 49.0 59.8830264266 -15.6197850472 3.9
48.0 52.5766127454 -69.7862135546 -131.0 62.0 66.3323456908 -75.7406583481 "2011-04-09 08:27:30" 52.0 56.5177282398 -71.1702690506 4.5
48.0 52.7784259177 -68.749369989 -130.0 62.0 66.5235423095 -74.6815368872 "2011-04-09 08:27:30" 51.0 55.7332319763 -69.7665081966 4.3
45.0 50.6329189811 -63.6031061154 -126.0 56.0 61.457432174 -67.3750466415 "2011-04-09 08:27:30" 51.0 56.53727529 -65.499087078 4.3
46.0 52.2056910123 -60.650832586 -123.0 55.0 61.0652016789 -63.6160658249 "2011-04-09 08:27:30" 52.0 58.1173020496 -62.5279317022 3.2
48.0 54.3712244199 -60.1318490143 -122.0 55.0 61.2592014524 -62.4739465414 "2011-04-09 08:27:30" 52.0 58.3131569326 -61.3992381164 3.0
62.0 58.6791609892 -117.800715249 -180.0 68.0 64.9448909363 -121.014931661 "2011-04-09 08:27:30" 65.0 61.8171740426 -119.223009707 2.35
62.0 58.7746161365 -117.039337068 -179.0 69.0 66.0724071008 -120.991532914 "2011-04-09 08:27:30" 65.0 61.9104674291 -118.475967645 2.4
60.0 56.7865702015 -115.469770593 -178.0 68.0 65.1297160188 -119.552877631 "2011-04-09 08:27:30" 65.0 62.006703146 -117.728095544 2.6
57.0 53.7776802125 -113.66055732 -177.0 68.0 65.2261903742 -118.82049629 "2011-04-09 08:27:30" 64.0 61.0625490289 -116.454410218 2.6
52.0 55.1023202896 -78.2308113603 -138.0 60.0 63.026556663 -81.7131803239 "2011-04-09 08:27:30" 55.0 58.0745824412 -79.40443831 4.25
52.0 55.3038353599 -77.2477573352 -137.0 60.0 63.2200765051 -80.7332087018 "2011-04-09 08:27:30" 56.0 59.265175084 -78.8430717888 4.25
42.0 53.2108032945 -14.1449616789 -87.0 52.0 62.7481610384 -14.2028923384 "2011-04-09 08:27:30" 48.0 58.9384998662 -14.1369359168 4.7
42.0 52.8539473976 -1.47331541864 -78.0 48.0 58.5867780679 -1.06158872669 "2011-04-09 08:27:30" 46.0 56.6712640483 -1.19487895925 3.9
42.0 52.7618010403 -0.0850728427298 -77.0 49.0 59.4589370842 0.436561296021 "2011-04-09 08:27:30" 46.0 56.5823017605 0.21672604263 3.9
41.0 51.7093629654 1.21366373415 -76.0 48.0 58.4040708687 1.78014427654 "2011-04-09 08:27:30" 45.0 55.5253459344 1.54008877643 3.4
60.0 58.0952927057 -106.876072894 -167.0 67.0 65.312713406 -110.681530634 "2011-04-09 08:27:30" 63.0 61.191946272 -108.285239961 1.4
45.0 55.6068914703 -26.9060731702 -96.0 56.0 66.1347426057 -28.1554607176 "2011-04-09 08:27:30" 50.0 60.4236723087 -27.3636394159 4.7
44.0 54.7328198854 -25.4436414081 -95.0 53.0 63.3722209981 -26.2425153852 "2011-04-09 08:27:30" 50.0 60.5063273312 -25.920779943 4.35
55.0 55.2137980442 -93.2268371856 -153.0 63.0 63.2931473943 -96.9617777248 "2011-04-09 08:27:30" 59.0 59.2494785048 -94.901081669 2.3
43.0 47.2922841544 -70.2651831313 -133.0 62.0 65.9494943702 -77.8214458411 "2011-04-09 08:27:30" 47.0 51.1912502978 -71.5078867495 4.5
42.0 49.7968848302 -50.621522003 -115.0 54.0 61.5939971994 -53.782634078 "2011-04-09 08:27:30" 50.0 57.6746811487 -52.5910773412 3.0
46.0 53.9187804022 -50.3700313845 -114.0 58.0 65.6404359377 -53.9514582066 "2011-04-09 08:27:30" 50.0 57.8569783555 -51.3780350947 2.9
41.0 50.5581107635 -38.3936188598 -105.0 51.0 60.3230199515 -40.0774626596 "2011-04-09 08:27:30" 48.0 57.401475119 -39.5069749973 2.1
44.0 53.6431623545 -37.5525359441 -104.0 51.0 60.4659982677 -38.7251064646 "2011-04-09 08:27:30" 48.0 57.548688804 -38.1822972548 2.1
45.0 54.7661162591 -36.3918020577 -103.0 57.0 66.3529693054 -38.6788788261 "2011-04-09 08:27:30" 49.0 58.6632577184 -37.0089449815 2.0
41.0 52.2640187453 -12.750970417 -86.0 54.0 64.6403626225 -12.7378973675 "2011-04-09 08:27:30" 47.0 57.9839897726 -12.6752818597 4.5
41.0 52.257274713 -11.3443303568 -85.0 52.0 62.738422676 -11.1987635413 "2011-04-09 08:27:30" 47.0 57.9745914105 -11.2206976088 4.3
41.0 52.2395241033 -9.93767645542 -84.0 51.0 61.7693378123 -9.70694358408 "2011-04-09 08:27:30" 47.0 57.9550487208 -9.76737637077 3.6
41.0 52.2107826151 -8.53190083735 -83.0 52.0 62.6912261648 -8.20256029951 "2011-04-09 08:27:30" 47.0 57.9253972964 -8.3163110307 4.05
40.0 50.2483219898 6.54506657355 -72.0 51.0 60.8363457697 7.67131411314 "2011-04-09 08:27:30" 46.0 56.0028674987 7.14108392133 2.95
40.0 50.0958095249 7.8778515087 -71.0 49.0 58.7680680861 8.82239002961 "2011-04-09 08:27:30" 45.0 54.8948485992 8.38980066045 3.4
40.0 49.9339978217 9.20123650385 -70.0 49.0 58.6258045194 10.1797500883 "2011-04-09 08:27:30" 45.0 54.7435883505 9.72834511668 3.4
40.0 49.7630403207 10.5147720573 -69.0 52.0 61.3961586922 11.9144359899 "2011-04-09 08:27:30" 45.0 54.5844853519 11.0553811119 3.4
57.0 55.7427697911 -101.622560697 -162.0 66.0 64.9545830882 -106.144761287 "2011-04-09 08:27:30" 62.0 60.860234954 -103.81773373 2.8
57.0 55.8975221687 -100.796252101 -161.0 66.0 65.0959602918 -105.359203764 "2011-04-09 08:27:30" 62.0 61.0085400904 -103.012892346 2.5
53.0 52.6814442244 -95.106752978 -156.0 64.0 63.8169543997 -100.055967419 "2011-04-09 08:27:30" 60.0 59.7554984003 -97.9157067379 2.55
54.0 53.8570784553 -94.5939938042 -155.0 64.0 63.976215032 -99.2303997167 "2011-04-09 08:27:30" 59.0 58.9072762331 -96.6090623508 2.6
55.0 55.0369841421 -94.097403258 -154.0 64.0 64.1376375926 -98.3989850544 "2011-04-09 08:27:30" 59.0 59.0772657739 -95.7578978613 2.45
50.0 52.9260841943 -78.4838865442 -139.0 59.0 61.8440814082 -82.176611292 "2011-04-09 08:27:30" 54.0 56.8831182056 -79.9738221552 4.2
46.0 54.1006656342 -49.1731682383 -113.0 58.0 65.811002186 -52.6651226252 "2011-04-09 08:27:30" 50.0 58.0367045979 -50.1523736716 2.65
45.0 54.9064751239 -35.0698386295 -102.0 57.0 66.4755376497 -37.2374766195 "2011-04-09 08:27:30" 49.0 58.7977892487 -35.6502647565 2.1
39.0 49.5791591489 3.76070634067 -74.0 52.0 62.0366734239 4.96794686881 "2011-04-09 08:27:30" 46.0 56.2606550244 4.40056562725 3.05
39.0 49.4445335033 5.10753005298 -73.0 53.0 62.8843510842 6.492199748 "2011-04-09 08:27:30" 47.0 57.1001775923 5.87316382677 2.8
54.0 53.3456395004 -97.1728673315 -158.0 65.0 64.5209894849 -102.309570696 "2011-04-09 08:27:30" 60.0 59.4301223828 -99.5839795005 3.8
55.0 55.5739316278 -91.4694540486 -151.0 63.0 63.6302412835 -95.2591169469 "2011-04-09 08:27:30" 60.0 60.6087380243 -93.6482660945 1.7
45.0 47.0466954997 -81.6256129682 -144.0 66.0 67.8217259767 -91.115398032 "2011-04-09 08:27:30" 58.0 59.8870664186 -86.4227371518 4.4
45.0 51.0267897975 -61.4532114691 -124.0 56.0 61.849553135 -65.1444564456 "2011-04-09 08:27:30" 52.0 57.9202557491 -63.6453276013 3.1
41.0 52.1205547766 -5.72646563911 -81.0 53.0 63.5568576921 -5.18707371456 "2011-04-09 08:27:30" 46.0 56.8805639961 -5.47042587082 4.45
41.0 52.0592548434 -4.32848718318 -80.0 50.0 60.6443064347 -3.8357252999 "2011-04-09 08:27:30" 46.0 56.8205731106 -4.03925603867 4.4
42.0 52.9359542873 -2.86762561296 -79.0 49.0 59.6213893706 -2.43661980562 "2011-04-09 08:27:30" 46.0 56.7507503009 -2.61379934807 4.4
56.0 55.0393203608 -99.5843728908 -160.0 66.0 65.2397470964 -104.569210505 "2011-04-09 08:27:30" 61.0 60.1369353684 -101.703795463 2.45
53.0 52.5103194942 -95.9701502905 -157.0 65.0 64.6737768731 -101.499704954 "2011-04-09 08:27:30" 60.0 59.5916017754 -98.7523764398 3.35
55.0 55.7570722468 -90.5822138576 -150.0 63.0 63.8016790409 -94.3976940816 "2011-04-09 08:27:30" 60.0 60.785593053 -92.7762904874 2.5
53.0 54.7069721358 -85.2717657672 -145.0 66.0 67.6475313988 -92.012354928 "2011-04-09 08:27:30" 58.0 59.6973407169 -87.3433905068 4.1
59.0 56.9298284269 -107.258926145 -168.0 67.0 65.1882586761 -111.439665796 "2011-04-09 08:27:30" 63.0 61.0614907981 -109.064024792 1.5
59.0 57.2035098683 -105.661640868 -166.0 68.0 66.4623403013 -110.648747924 "2011-04-09 08:27:30" 63.0 61.3252117106 -107.503386856 1.05
59.0 57.3447505884 -104.858362914 -165.0 69.0 67.6069145881 -110.687794007 "2011-04-09 08:27:30" 62.0 60.43136325 -106.208587191 1.05
